FlightNumber,SeatNumber,Price,Status,Class,PassengerID
1220411555,34J,5258.6,Landed,Economy,567279313
2924366,40J,8379.98,Booked,Economy,996026521
1094420874,43G,6978.2,Landed,Economy,867962674
1967709733,45H,3307.48,InFlight,Economy,927360010
26551635,11G,9381.89,Boarded,Business,338705974
233227279,10J,4364.64,Landed,Business,969786853
1101578618,37A,4505.12,Landed,Economy,784450825
1375286746,50G,3339.89,Booked,Economy,297822672
1195955999,53D,3944.6,Cancelled,Economy,795844715
671747914,34F,244.59,Landed,Economy,306543083
282708550,57F,5461.97,InFlight,Economy,344147772
477317226,40B,7056.86,Booked,Economy,290249757
464765180,42A,9755.97,Booked,Economy,591769792
951044810,31G,4486.52,CheckedIn,Economy,215312403
1510320614,11K,9624.12,Cancelled,Business,308392587
1645383941,00A,6437.28,InFlight,First,744042449
530227410,38J,8115.26,Booked,Economy,260025350
1226682348,35H,6420.89,Boarded,Economy,755938556
195143153,41G,3271.63,Booked,Economy,587210674
447970952,49G,1066.85,CheckedIn,Economy,368651987
1920556070,19B,1802.06,Booked,Business,172035657
406688686,34K,9883.13,NoShow,Economy,922487131
1966730106,51B,7922.22,Cancelled,Economy,836722386
805909467,43H,5076.77,Cancelled,Economy,849888648
1609266462,26B,5925.17,Landed,Economy,124725005
1888466961,44J,8237.25,Boarded,Economy,573127956
43700139,39F,1754.13,CheckedIn,Economy,833725344
1843152757,47A,5696.04,InFlight,Economy,574305341
1418185088,46A,437.83,InFlight,Economy,846088615
1941192954,13K,8341.84,Boarded,Business,687266794
1336718102,39D,2934.85,Landed,Economy,702360487
655224295,12K,3328.87,Landed,Business,382314690
1805754435,23D,8455.65,Booked,EconPlus,135725520
1070611946,14G,1874.24,NoShow,Business,312751961
528662421,29F,3501.71,NoShow,Economy,602140386
2100900184,18A,2229.28,Landed,Business,937779663
2045034062,30G,1799.24,Booked,Economy,110245721
1692643220,18H,7052.23,Cancelled,Business,221024819
1219930687,57A,8317.21,InFlight,Economy,462504854
2034519273,56D,7355.99,Booked,Economy,282292678
818474070,19F,4698.64,Landed,Business,563876769
1693573832,58A,4050.46,CheckedIn,Economy,499564173
443162472,55F,5653.36,Booked,Economy,922934225
471656788,02G,4404.45,Cancelled,First,394230494
1688518403,18K,4952.47,Booked,Business,571954080
918315288,12J,5462.19,InFlight,Business,967290831
1444333544,58G,4623.2,NoShow,Economy,392104086
1881667714,36B,1264.48,CheckedIn,Economy,987196726
399147016,55A,1137.76,InFlight,Economy,689607681
1117862943,17K,5582.81,Booked,Business,604493928
3313408,02F,4446.29,Landed,First,236001885
2084795205,20D,782.02,Boarded,Business,387257157
331602645,57B,481.82,Cancelled,Economy,595317682
903463405,47G,9040.16,Boarded,Economy,806680111
1141292469,10K,2018.63,Boarded,Business,266842443
115126081,46B,8502.56,InFlight,Economy,789989585
1063575561,27J,5564.73,Boarded,Economy,443185707
251181320,06B,733.83,CheckedIn,First,123550036
1507360182,15B,5980.48,Landed,Business,663675793
1823807264,22G,6015.06,NoShow,EconPlus,935642246
530385465,04K,8622.92,InFlight,First,682496280
1234864530,42C,5124.16,InFlight,Economy,147540577
1406307208,35C,753.55,Boarded,Economy,215617206
1095867181,53A,4100.3,Cancelled,Economy,772854839
1522093288,48D,5934.28,CheckedIn,Economy,851099020
457435255,17K,4148.61,Boarded,Business,576373797
786045985,30K,8833.47,Boarded,Economy,565750813
1718127078,39C,5405.03,Boarded,Economy,199731456
1329164810,46B,8645.3,Boarded,Economy,492615096
2038031635,11J,7839.43,Landed,Business,913628941
1338235438,39C,3275.71,Cancelled,Economy,601952539
220179143,23D,7411.3,Landed,EconPlus,226496837
221613104,46J,1837.88,Booked,Economy,749679424
1130388724,43H,5263.43,CheckedIn,Economy,312373196
1385735769,54H,3404.43,Booked,Economy,277148563
779930154,50H,5548.08,Booked,Economy,967410968
449280404,28J,5789.4,Boarded,Economy,792776181
273103035,00D,5651.98,InFlight,First,279547603
929490959,26A,1810.88,NoShow,Economy,364409779
1806123005,58F,7164.64,Booked,Economy,239457587
689579328,09B,3836.96,Landed,First,996825205
384948506,24H,538.38,InFlight,Economy,490543601
174326907,29C,7074.29,Cancelled,Economy,616210420
1320280925,14H,5105.48,NoShow,Business,620488272
662824418,02G,7257.92,InFlight,First,320997896
1372800306,15F,1305.98,Cancelled,Business,838379324
1308278434,21C,5750.41,Cancelled,EconPlus,543272049
460527078,38C,7471.24,Booked,Economy,330059855
503554702,06H,9631.68,Landed,First,531544271
315401973,34K,4631.43,Boarded,Economy,115516149
982717624,58G,8222.17,CheckedIn,Economy,408378836
15160198,42C,5128.16,Landed,Economy,249882809
1962122792,34K,811.83,Booked,Economy,451778100
1010298421,11B,4680.31,CheckedIn,Business,422570076
372523258,30K,9053.42,Boarded,Economy,264415662
139783750,18J,5007.84,CheckedIn,Business,300967200
419874069,07H,7236.42,InFlight,First,462532413
474564859,01C,1042.04,CheckedIn,First,985277729
303361271,43G,7839.14,Cancelled,Economy,359721322
792356925,40A,6375.05,CheckedIn,Economy,166169608
885259324,59C,3161.7,Boarded,Economy,627819206
1095148300,58H,649.87,Boarded,Economy,632826361
1557774942,44D,6676.26,Landed,Economy,661982673
1012330828,38A,6793.11,Landed,Economy,565666082
416228244,34J,3294.76,Booked,Economy,483374745
22378968,00C,6471.72,InFlight,First,913478001
2043037744,47K,4889.91,InFlight,Economy,260084874
1286418813,42F,4518.6,Booked,Economy,538773548
1615525278,36D,6669.58,Booked,Economy,429059304
1376486199,00H,4542.94,Landed,First,840393290
952039200,22J,1765.83,CheckedIn,EconPlus,873814452
1493945273,45H,435.52,NoShow,Economy,656702364
377252691,11F,8772.76,Landed,Business,364736628
1429546967,10K,6279.4,InFlight,Business,154283624
1369982818,37H,4239.93,Landed,Economy,288630531
571077321,54J,540.56,Landed,Economy,475095983
1715400569,31H,8787.52,InFlight,Economy,449355825
1048578352,59D,3107.22,InFlight,Economy,378916783
1611347410,08C,2539.77,Landed,First,992649643
1353617508,08A,6550.2,Landed,First,213101223
1516633835,47C,841.08,Cancelled,Economy,630347000
585708461,46A,7778.41,Booked,Economy,406784979
1141094591,54H,9844.19,CheckedIn,Economy,986956347
49827355,00J,6264.62,CheckedIn,First,706150362
63815342,30G,8227.77,Cancelled,Economy,560635626
1519408620,42K,1027.9,InFlight,Economy,848734509
1798734706,27D,8906.58,Landed,Economy,560029185
1765352835,56F,437.18,Cancelled,Economy,236408883
1306080320,27D,5426.27,NoShow,Economy,345098931
1453494748,04J,4408.65,Boarded,First,273149281
2038304790,43D,9044.91,Landed,Economy,500537755
811491778,04H,6231.68,InFlight,First,265863746
843679403,58C,9094.63,NoShow,Economy,699943802
1189824765,04D,8848.46,Cancelled,First,485287068
1027712374,11K,1809.19,NoShow,Business,600408052
1931748258,55K,7478.93,Boarded,Economy,105167892
1150211140,42K,1074.96,Landed,Economy,256506864
1317622409,11J,3594.41,Cancelled,Business,278380544
450838726,50G,8556.15,Booked,Economy,597416835
1033587682,58G,8228.52,Boarded,Economy,695263613
163376248,56H,1421.74,Boarded,Economy,228927743
2073717196,50D,2926.7,Cancelled,Economy,248106650
1424260837,57H,921.99,CheckedIn,Economy,731115468
1872331005,22H,2760.7,Cancelled,EconPlus,192166870
2077016558,30J,615.42,NoShow,Economy,437607207
1255544895,10D,1071.55,InFlight,Business,984042398
284581062,16C,9393.51,Boarded,Business,887491227
2105682896,46B,7399.68,Landed,Economy,191497027
1776029675,36K,9526.18,InFlight,Economy,886865601
1696708964,34G,2964.2,Cancelled,Economy,408026078
1472834191,01D,6031.72,Boarded,First,899841566
1503460536,19C,9536.16,InFlight,Business,205000029
1783068303,23B,4159.66,CheckedIn,EconPlus,949562567
1646676306,27K,1513.37,NoShow,Economy,884849319
282093441,50H,9191.87,NoShow,Economy,159147270
1062226619,09C,314.54,InFlight,First,170833320
1524491365,03H,3949.05,Boarded,First,860036550
592162166,37K,7306.89,Cancelled,Economy,933389800
44785220,01F,2997.71,NoShow,First,368975279
274303091,06F,3680.38,Booked,First,992401456
2094843722,50D,257.0,Cancelled,Economy,567634241
1595706054,55B,4723.25,CheckedIn,Economy,718804600
2083203667,40K,6041.52,Landed,Economy,483222887
892429957,27J,3654.03,InFlight,Economy,535163828
1448307741,47K,2296.83,Landed,Economy,981348301
409757776,52F,1514.21,NoShow,Economy,366487955
387888334,38C,8942.72,CheckedIn,Economy,919333565
1317648643,50C,3496.5,InFlight,Economy,614131891
890400946,54K,3154.39,Booked,Economy,500126681
1753676155,17F,3514.37,Landed,Business,621854458
1007181142,43K,523.96,CheckedIn,Economy,735409216
1473634142,32H,743.25,Cancelled,Economy,430917839
657183297,04F,1736.55,InFlight,First,162780331
854520349,07A,601.07,Cancelled,First,677972317
802740742,49F,9676.38,CheckedIn,Economy,877669161
1276347281,07F,6338.53,Cancelled,First,254758120
2109035398,37A,8477.48,CheckedIn,Economy,730951926
2066789137,10F,7919.63,NoShow,Business,237460745
2090416486,38G,7843.29,CheckedIn,Economy,163804121
970888306,43D,261.45,Landed,Economy,876221962
293341828,51J,4665.49,Booked,Economy,147791610
860520908,12A,5630.85,Boarded,Business,320923309
84366813,28G,3651.52,InFlight,Economy,559261149
480423610,43A,5319.49,Boarded,Economy,874426644
752292503,34A,2774.85,Booked,Economy,252266558
1112918596,18K,7355.81,CheckedIn,Business,580271878
390462685,58A,2842.56,Cancelled,Economy,666287198
1783433017,27G,9469.25,CheckedIn,Economy,269120787
665298958,32J,3863.63,Cancelled,Economy,989826364
1380194862,38G,1361.08,Booked,Economy,533540472
1389197661,21C,6028.16,Booked,EconPlus,341946803
2135565330,32A,8090.61,Booked,Economy,299648650
1431812541,12A,7441.97,Booked,Business,506028018
1290935971,53D,2809.43,CheckedIn,Economy,703882421
1602735210,15J,9592.68,Cancelled,Business,980014089
1386649012,34K,6993.93,Boarded,Economy,146527428
591614018,55C,1021.99,Cancelled,Economy,110747181
1155256713,15K,3254.9,Booked,Business,311414371
23526082,35B,5636.24,InFlight,Economy,805422467
902950777,00J,8280.32,Booked,First,882747556
842945417,46B,7914.7,Landed,Economy,209893513
1207008755,54G,4963.82,Cancelled,Economy,977856987
1232185409,48B,8897.83,Cancelled,Economy,701582730
1952774555,51G,1149.51,Boarded,Economy,506599807
1973407142,37C,6843.1,Landed,Economy,786095424
1921569238,13J,3457.77,InFlight,Business,691830332
628016892,56F,6812.73,CheckedIn,Economy,248782374
1324818963,52K,3372.37,Boarded,Economy,922511126
897305055,00H,855.43,Cancelled,First,269843593
1351289926,19F,8370.88,Boarded,Business,673177996
754737997,02D,897.07,CheckedIn,First,252465924
2076851007,36F,6777.64,NoShow,Economy,309756357
1360409027,26J,1159.9,Boarded,Economy,211776589
1666460526,45H,1371.61,Boarded,Economy,636087268
1368886393,33H,6391.58,Booked,Economy,322923464
722852222,38F,7861.5,InFlight,Economy,368147809
1291459879,49H,2041.47,CheckedIn,Economy,710439747
1511409433,30F,4145.54,Boarded,Economy,315393661
531350852,03F,8851.1,CheckedIn,First,568261212
1465303778,32K,5334.7,NoShow,Economy,555835657
1768982273,27A,6886.81,NoShow,Economy,959956573
945162453,56J,1688.98,NoShow,Economy,938486764
683395927,39J,6026.22,Booked,Economy,470150912
488428780,51D,5587.03,CheckedIn,Economy,330938145
61867704,21K,1843.48,Landed,EconPlus,647687244
677100707,16B,9917.06,Boarded,Business,575261592
1590184201,30J,7729.66,Booked,Economy,514503909
2113851634,40J,9743.01,NoShow,Economy,642032208
1117811115,29B,3326.01,NoShow,Economy,129231933
1739103051,12F,2486.52,CheckedIn,Business,618994212
978716238,54G,4475.65,Boarded,Economy,667439905
1039133649,53A,2939.89,Cancelled,Economy,599856234
126963012,15F,666.91,Boarded,Business,231084907
1545012235,46F,5134.35,Booked,Economy,763306964
1746464052,35K,6882.35,Cancelled,Economy,146557856
1739220452,14H,9452.13,InFlight,Business,507573099
1403478806,02B,2322.35,NoShow,First,785562266
1088420434,13F,6251.47,Boarded,Business,941317576
2070400106,34J,6861.16,Boarded,Economy,739664829
140319232,06B,2975.0,InFlight,First,770619375
158136550,10H,1806.25,NoShow,Business,605716513
493243061,05A,8331.57,NoShow,First,840888456
800670582,59G,1091.92,InFlight,Economy,833477807
1303498778,55B,9741.26,Booked,Economy,542159275
1645855624,57C,4622.2,CheckedIn,Economy,303371179
1337349604,52B,4030.04,Landed,Economy,214070582
1039502812,00F,1698.24,NoShow,First,766676524
228729151,25D,3573.93,Cancelled,Economy,768239285
665319207,21G,3552.8,NoShow,EconPlus,213237004
149762572,49C,7166.77,InFlight,Economy,986110083
417183734,10J,7142.56,Boarded,Business,642740105
1438497346,09J,593.36,Landed,First,542755554
325453852,27G,8350.17,Booked,Economy,437937591
1018158130,16G,5933.29,Landed,Business,394324008
740858729,25J,3557.3,CheckedIn,Economy,532824606
582795668,48B,5411.65,CheckedIn,Economy,458062548
245443756,30G,8128.97,InFlight,Economy,671656520
938050586,16G,271.74,CheckedIn,Business,706927742
1935870659,24K,8784.31,InFlight,Economy,424629530
1083052968,09J,438.85,Boarded,First,800663273
498155483,35D,7794.82,CheckedIn,Economy,329482853
631589064,27B,3124.85,Boarded,Economy,629711428
1984248199,37H,328.83,Landed,Economy,828366644
1204109022,12H,6007.87,Landed,Business,598371324
174433478,32C,6564.13,InFlight,Economy,801368908
396798072,03A,6441.7,Booked,First,577795482
748240537,15J,1233.32,CheckedIn,Business,143864260
357072826,48B,2660.29,Landed,Economy,850649106
14601359,32J,287.52,Cancelled,Economy,890343339
960772979,57B,1538.61,Landed,Economy,167746287
1719711679,45H,7170.28,NoShow,Economy,301715819
185989790,48F,8614.52,Boarded,Economy,971296065
168791111,20B,3063.92,Landed,Business,155844592
589892579,01K,2185.96,InFlight,First,794525537
336430955,59K,5779.82,Boarded,Economy,277800639
910676006,58G,5958.55,Booked,Economy,623528509
1826130136,31F,5977.81,InFlight,Economy,959426901
694875067,03D,9400.28,InFlight,First,972523846
1300463278,36H,8540.65,Booked,Economy,892709208
879603042,18K,4400.85,Cancelled,Business,421977240
1592542793,54J,1345.05,Booked,Economy,426348857
1264351893,38K,4478.36,Boarded,Economy,257613936
1010808936,51H,6008.72,Landed,Economy,618693438
388937651,26H,3813.91,Booked,Economy,458677553
1593108686,29J,6381.87,Cancelled,Economy,115845745
1365646184,46J,1548.32,NoShow,Economy,271420680
181344360,19D,9285.41,Landed,Business,803999150
1962193607,23F,1506.96,Booked,EconPlus,371349704
868643231,30J,8774.56,Landed,Economy,150736507
1677418309,08F,1854.17,CheckedIn,First,922404211
898912970,21A,9644.51,Boarded,EconPlus,918713106
962900061,16D,9858.2,Cancelled,Business,182700216
1967771275,00A,2970.23,Landed,First,222773660
2037581988,50K,1092.74,NoShow,Economy,859492301
1559545596,47C,8412.76,InFlight,Economy,680344566
1165703778,04J,516.92,CheckedIn,First,218266130
85531954,05A,8459.75,CheckedIn,First,822485642
1001874635,04H,6742.28,InFlight,First,464991616
1683309021,20D,1648.25,Landed,Business,684746917
1112585450,24B,3869.11,Landed,Economy,391767499
1272141404,50J,3584.46,CheckedIn,Economy,790370013
244419135,19B,7846.83,Boarded,Business,993497042
2093208635,27J,7586.99,Booked,Economy,193852049
1086445757,10C,9599.44,Boarded,Business,562062526
1668265763,44C,7782.64,Boarded,Economy,442607023
1177977034,29G,2485.84,Landed,Economy,597847863
1503651989,28A,3919.69,Cancelled,Economy,266149724
259136098,51J,2696.1,NoShow,Economy,283782792
343895862,48B,4048.67,CheckedIn,Economy,438093640
1245109202,06K,676.2,Boarded,First,574813808
285631092,43C,6055.3,InFlight,Economy,525196327
1711385162,53G,7044.81,NoShow,Economy,399336518
1920747530,02F,8071.2,Landed,First,883566134
1790871579,47B,4498.92,Booked,Economy,892957025
1591906700,17H,9726.12,Boarded,Business,843767308
1929583841,58D,5413.33,Booked,Economy,706868367
119486279,08G,9809.31,Boarded,First,486375022
1900000847,08G,7143.78,NoShow,First,225923643
306249661,55F,5773.15,InFlight,Economy,447502352
76240244,47F,3139.77,NoShow,Economy,447861129
1426331699,59J,8184.82,Landed,Economy,274663025
1333192532,46F,9987.07,Landed,Economy,469882261
176216522,11D,9704.18,Boarded,Business,309844194
1566339609,06C,853.71,InFlight,First,386276834
1197302148,21A,6247.81,Boarded,EconPlus,951186072
303482392,37A,9698.94,Landed,Economy,744676766
834280509,56F,8668.51,InFlight,Economy,585148395
426837499,15J,7279.8,Cancelled,Business,143913941
1132076321,52G,378.05,Booked,Economy,298810337
495348777,19G,8769.76,InFlight,Business,278799979
658499677,36B,7577.12,Boarded,Economy,821470798
717497756,10A,5416.98,NoShow,Business,319542540
1818124082,32D,5394.65,Landed,Economy,384671812
1484646959,56F,5948.09,NoShow,Economy,224238911
1024925914,57J,8198.09,Landed,Economy,740340903
1686689639,17A,4971.39,Booked,Business,356511723
152214898,02D,1049.71,Boarded,First,657417683
573800925,34D,2722.14,Cancelled,Economy,222865011
99208603,52G,6864.21,Cancelled,Economy,334954403
64804314,41B,1792.34,NoShow,Economy,232074819
376123790,28F,2979.15,CheckedIn,Economy,742541693
1453698000,53B,4958.56,NoShow,Economy,997830749
1212099850,15D,9484.88,Landed,Business,899630292
1308977733,39F,1648.76,Cancelled,Economy,729413561
91479516,02D,475.58,CheckedIn,First,230166704
1566709371,27A,7502.01,NoShow,Economy,129293080
149365203,04C,5548.75,CheckedIn,First,943860787
2028896551,41D,9521.58,NoShow,Economy,759996091
974177347,46C,2709.85,Booked,Economy,506984717
1990906000,54J,6660.78,CheckedIn,Economy,934805697
40743124,37F,236.79,Boarded,Economy,126585461
1811740729,24J,4462.01,Landed,Economy,963956722
1773982961,28G,9554.86,CheckedIn,Economy,717347807
940058374,11G,7732.21,Boarded,Business,560255589
220079427,02K,5189.82,InFlight,First,381499307
736061226,31A,3059.41,Cancelled,Economy,241400813
667822427,58B,7866.44,Booked,Economy,537678883
794928552,15H,4590.91,Landed,Business,828051304
1143524050,40F,572.69,CheckedIn,Economy,675985893
1949088648,59C,3634.73,CheckedIn,Economy,136662029
617628699,20C,6301.66,CheckedIn,Business,138877592
1588313237,26A,5281.9,Boarded,Economy,742362115
1742900542,58K,7325.97,CheckedIn,Economy,215317761
1357487879,35J,6049.41,InFlight,Economy,241367317
172194346,02D,3455.52,Landed,First,415395989
1290208401,47G,1089.66,Cancelled,Economy,829406538
1008989975,41B,3912.3,Booked,Economy,701621271
1188563834,28D,5216.04,Boarded,Economy,726932968
377391367,51B,795.96,Cancelled,Economy,781203620
1183354737,57C,977.21,InFlight,Economy,288221268
1073880996,14J,7727.18,Landed,Business,830891500
716714372,29K,8751.56,Boarded,Economy,846354110
911115808,37D,6030.71,NoShow,Economy,678932538
430062005,12C,558.21,NoShow,Business,461423725
2047930996,38G,5392.39,Landed,Economy,385155159
1673368234,27H,2134.99,InFlight,Economy,454825560
375218723,02K,9169.09,CheckedIn,First,607978647
2098963523,54C,5847.59,InFlight,Economy,286026530
834679852,25A,9978.41,Booked,Economy,962319448
671797812,10A,5758.81,Boarded,Business,724447953
784766823,39H,4994.37,CheckedIn,Economy,292045397
814480598,19K,3069.23,NoShow,Business,667049107
1079519663,49A,3676.05,InFlight,Economy,615981194
970420804,52A,1992.94,InFlight,Economy,799625511
2068108508,12C,7857.03,Cancelled,Business,630021980
1333953518,59G,8566.16,Cancelled,Economy,854703586
14445086,30C,4906.61,CheckedIn,Economy,549607062
654137610,07H,5567.54,Landed,First,939031555
91140563,17F,7043.39,Boarded,Business,526979930
253029094,13D,9223.33,NoShow,Business,694457927
16708685,01A,9019.94,Booked,First,956984663
557302478,55C,7117.35,Booked,Economy,436727983
2031306584,32A,5152.92,Booked,Economy,270272752
1269233498,26J,5705.7,Boarded,Economy,965806806
978243373,46B,5081.91,Boarded,Economy,487319891
1878862782,57B,9051.65,InFlight,Economy,798657112
2042246955,25H,5687.27,Landed,Economy,448475768
2058549009,22D,7310.01,Landed,EconPlus,690232934
379469145,54C,3983.29,Boarded,Economy,425399883
25169342,56J,6678.95,Boarded,Economy,904789741
891279757,12F,6340.59,CheckedIn,Business,719503834
1262124040,32H,5720.1,CheckedIn,Economy,592517864
638097670,50C,3426.28,InFlight,Economy,698154771
320816953,12G,6787.58,CheckedIn,Business,356827745
1116760119,55B,4775.58,Cancelled,Economy,661432389
1292177817,01B,8451.01,CheckedIn,First,750917839
2070548776,34B,609.72,Boarded,Economy,104764980
1952912599,09K,2234.7,Cancelled,First,368860591
1887678896,54A,6932.34,NoShow,Economy,226928119
523955452,07H,5922.41,CheckedIn,First,827419138
607191153,27H,9500.2,Boarded,Economy,809822128
1775567786,20A,6086.6,CheckedIn,Business,984651204
480086156,13B,8513.02,Booked,Business,700895197
1461830738,41F,4028.64,Boarded,Economy,674195259
172027942,27K,9438.24,Boarded,Economy,276703438
745505905,58F,4202.18,CheckedIn,Economy,460016406
513969692,45C,9890.29,Booked,Economy,368862148
1788795815,18D,4800.57,Boarded,Business,362826236
1030704559,36G,5633.97,Boarded,Economy,711117588
1407790665,19K,5372.56,CheckedIn,Business,863243266
208782665,11B,1684.93,CheckedIn,Business,749542156
356253448,48B,8795.71,Cancelled,Economy,361175333
1951838761,26J,177.28,Cancelled,Economy,465958183
1817436987,47J,6159.75,Booked,Economy,415891290
1654974808,19D,818.6,Landed,Business,454222171
316302397,51A,5859.66,Cancelled,Economy,971690416
28403484,31D,6501.27,NoShow,Economy,172849452
343647208,29A,5363.3,CheckedIn,Economy,292888880
1027065340,15B,1133.68,Landed,Business,998477532
769197595,03D,9688.67,InFlight,First,946043290
1673152876,01A,2804.11,InFlight,First,469107410
1650298218,50F,7847.41,InFlight,Economy,668561602
346090434,04H,3788.77,CheckedIn,First,881333961
759077112,51F,8194.34,NoShow,Economy,833017563
1009642598,44H,2475.4,Booked,Economy,586475351
1769967588,36C,4558.29,Booked,Economy,643211585
75340508,06H,3328.0,InFlight,First,259871613
1853249641,41D,6195.02,Booked,Economy,244892271
1486246626,10A,5386.56,Booked,Business,841528680
112451477,40D,4335.46,Cancelled,Economy,643832531
158197176,31A,9092.3,CheckedIn,Economy,500780789
157195774,29J,3692.08,NoShow,Economy,329823347
277854426,47G,9446.67,Boarded,Economy,852045250
1585503357,45F,768.69,Booked,Economy,474630576
1655646031,00A,3889.33,Cancelled,First,816365819
86174036,48B,676.96,Cancelled,Economy,293188176
1693830378,08C,8304.47,InFlight,First,798440777
1434080490,12D,4369.52,NoShow,Business,521189149
1868050553,55D,2041.72,Landed,Economy,614266664
1373595657,57G,3189.4,CheckedIn,Economy,154571422
1148928690,05J,958.59,NoShow,First,728635310
922906229,18D,2223.05,InFlight,Business,256656151
1035898803,14A,7018.84,CheckedIn,Business,518231324
1200158884,20C,499.29,Cancelled,Business,900449135
2130259251,33H,7519.04,Cancelled,Economy,642115316
957612464,43H,9445.65,Cancelled,Economy,233624990
161730145,01D,662.2,CheckedIn,First,388957193
2045536731,57C,8469.48,InFlight,Economy,825316749
514163772,02K,7813.61,Landed,First,680521966
1937756491,53B,9205.12,Cancelled,Economy,318342779
1134238365,46F,4747.53,Landed,Economy,391278628
1187277465,31K,658.58,Landed,Economy,672982308
1650215688,53A,9926.81,NoShow,Economy,908933621
1695299000,44B,2969.9,InFlight,Economy,777942187
122392729,42K,3816.66,Cancelled,Economy,177988516
1868730758,06B,1958.32,Booked,First,985729232
1811842939,40K,3941.28,CheckedIn,Economy,486104441
208586854,47C,2216.69,Booked,Economy,776852380
1765220880,43D,1163.41,CheckedIn,Economy,392720275
1147603432,48B,3697.48,Cancelled,Economy,556336752
1962665677,59C,1681.69,CheckedIn,Economy,690477925
1884851388,37H,1102.24,Cancelled,Economy,898344678
1970276545,17F,4924.17,InFlight,Business,362392707
1493162603,44A,7354.66,CheckedIn,Economy,410890663
147110903,56G,9272.32,Boarded,Economy,147179863
1281235430,51C,8316.58,Boarded,Economy,616992431
959765994,33A,6795.57,NoShow,Economy,739850738
363128089,42J,7067.69,Booked,Economy,231668800
973380398,29J,2095.86,NoShow,Economy,419857444
1804676313,28G,5133.03,Booked,Economy,587366279
157317966,18D,3903.29,InFlight,Business,381607652
912703442,01K,2105.8,Cancelled,First,631557141
1593512682,13H,2132.65,Cancelled,Business,719154782
398969977,23B,4485.71,Boarded,EconPlus,335178928
1189417631,45G,8507.78,Booked,Economy,199665651
1170485528,34F,9889.68,Booked,Economy,257018538
347792028,07K,4519.77,Landed,First,504816031
1479902690,24J,4557.83,Cancelled,Economy,755108739
1070042592,38F,3679.39,NoShow,Economy,526342713
1125048439,23D,2324.49,Cancelled,EconPlus,347635912
1327458513,08A,2787.11,CheckedIn,First,784795560
1646899778,59F,1696.45,Cancelled,Economy,101215122
1281456587,34A,4866.39,NoShow,Economy,665461637
1292707825,13J,7320.14,NoShow,Business,304299215
187760154,33H,6617.88,InFlight,Economy,484645937
1881446053,07K,658.04,InFlight,First,477169224
1265936984,45K,8805.73,Booked,Economy,756414400
1894868998,10J,7428.73,NoShow,Business,615944143
463816958,56D,7759.86,CheckedIn,Economy,349709131
536228813,29H,5088.49,Boarded,Economy,612296240
298161212,15C,1067.94,Landed,Business,313183897
1865464376,48C,9982.77,Booked,Economy,767338394
843082434,08D,3940.02,Boarded,First,867893678
2060197472,10D,6640.11,Booked,Business,399239174
811875285,52C,794.99,Booked,Economy,576064812
438398743,07H,3129.25,Landed,First,137817226
358001303,47C,4031.04,NoShow,Economy,435129055
1955956895,09D,7537.78,Landed,First,158090340
655965420,49C,6387.76,CheckedIn,Economy,217683798
1320470029,02C,5395.75,CheckedIn,First,661876972
164351294,35K,7315.93,Booked,Economy,645411858
1521117707,27B,2448.29,CheckedIn,Economy,668015664
504176986,23K,9016.79,Boarded,EconPlus,991540077
112580347,07H,7475.89,Cancelled,First,874404223
604226270,37A,2174.03,Landed,Economy,803477403
52787374,24A,8910.24,CheckedIn,Economy,231950890
760705269,58C,8041.31,NoShow,Economy,412111908
32990546,52H,1610.89,CheckedIn,Economy,352874293
419720887,04K,7615.98,CheckedIn,First,675348277
1186935819,00A,718.33,Cancelled,First,311027998
832742260,52K,6208.9,Booked,Economy,138961314
319995051,01J,2454.65,Cancelled,First,258074971
806188990,28A,3646.54,InFlight,Economy,109506484
1210149669,07A,2461.65,Boarded,First,894705420
4931955,31K,1907.36,Cancelled,Economy,923690743
691502133,46G,8690.23,Booked,Economy,401513803
569298361,53F,7312.08,Booked,Economy,722032528
1334442723,55D,293.97,InFlight,Economy,107284113
1425706960,30B,7436.49,Boarded,Economy,910042182
687935661,08G,7781.81,Boarded,First,858371422
631759187,08G,6000.65,Boarded,First,983730504
1151742720,51D,4332.79,Cancelled,Economy,667711753
1109262598,07F,5278.39,Boarded,First,240414417
874087090,46D,6209.17,Cancelled,Economy,594123956
790024668,02C,5067.63,CheckedIn,First,472993891
1633306324,06D,2211.94,CheckedIn,First,641017131
391390618,25H,4038.85,NoShow,Economy,708511332
1064544192,11D,5039.61,NoShow,Business,953595166
1970481117,24A,462.48,Booked,Economy,880575679
867851179,26C,9201.33,Cancelled,Economy,908443342
723158300,01K,8357.7,NoShow,First,665579596
1898615121,21B,4781.01,NoShow,EconPlus,782952616
2041668559,31C,2066.78,Boarded,Economy,186411866
735059666,44D,1664.62,CheckedIn,Economy,622446607
627382655,46H,307.94,Booked,Economy,504711851
1247115269,40F,5074.67,Landed,Economy,438371196
931329116,47H,8204.1,Cancelled,Economy,879368267
188211901,46A,7870.49,NoShow,Economy,804321783
796754849,07J,5098.79,CheckedIn,First,675669297
1812996289,41C,838.03,Landed,Economy,202992677
379143552,00G,1974.2,CheckedIn,First,642727881
1468890523,13D,3364.22,InFlight,Business,475908117
1753629656,37K,7913.37,Cancelled,Economy,547458224
526526246,27G,672.16,NoShow,Economy,147876415
1559951892,08D,2169.72,Cancelled,First,589134956
