PassengerID,BookingDate,Status,Cost,TicketNumber
611075938,2005-04-12 13:33:47,Complete,4767.05,1097
811303457,2011-05-17 14:26:48,Confirmed,8698.0,834
207973713,2012-07-24 12:57:49,Confirmed,9440.06,711
510645401,2004-12-11 16:06:26,Confirmed,498.04,2261
382472829,2009-12-07 12:22:08,Confirmed,3144.53,2270
717985800,2011-06-06 10:10:21,Confirmed,3007.77,1920
243843437,2002-07-26 01:21:02,Complete,3253.43,833
167309209,2010-10-21 05:51:27,Confirmed,1337.43,2610
742313779,2010-03-19 01:16:06,Pending,151.62,3062
902667460,2013-06-19 00:43:07,Complete,7618.91,1443
783350603,2009-03-31 12:08:17,Confirmed,3667.79,931
608788261,2005-07-29 11:38:13,Complete,6960.68,3046
440929329,2010-02-25 23:16:44,Cancelled,1559.02,1033
176144530,2020-05-15 14:57:17,Complete,8644.48,2165
456037011,2011-12-29 18:32:35,Pending,8268.62,1391
755043751,2001-03-11 01:12:08,Pending,4178.56,2477
334005305,2006-10-30 13:04:22,Confirmed,7619.35,2349
162729366,2004-05-02 10:08:20,Cancelled,8653.73,3099
103030991,2011-03-24 23:17:21,Confirmed,2868.62,2063
539302420,2015-06-15 13:11:06,Pending,9361.25,2717
234643749,2014-12-04 08:21:28,Confirmed,2640.45,819
444420971,2000-10-31 11:36:49,Pending,2708.42,2849
858733519,2015-09-30 05:34:28,Cancelled,2660.74,1266
657119599,2005-05-03 21:15:54,Complete,2483.29,280
127324713,2022-01-09 22:41:27,Confirmed,5342.44,1928
758333719,2007-11-15 18:41:38,Complete,9225.43,1361
532370808,2005-11-05 02:54:46,Cancelled,1606.56,1390
275798078,2010-12-05 17:46:46,Complete,285.62,1918
896639229,2004-09-16 22:03:57,Confirmed,9328.25,508
120644748,2017-07-06 21:54:39,Cancelled,2147.37,2459
585940881,2014-07-27 06:56:08,Complete,9951.96,2100
637678333,2014-01-30 01:47:06,Complete,8129.13,1725
979444376,2011-11-06 01:15:47,Complete,9987.76,281
817135839,2004-10-08 09:55:14,Pending,8171.33,723
487190890,2013-03-06 22:18:33,Confirmed,9248.11,2281
926916786,2008-12-21 18:24:38,Confirmed,4967.93,683
284746131,2015-01-04 18:15:20,Confirmed,4836.25,1844
126775203,2014-10-15 01:37:03,Complete,2664.09,398
876931928,2000-03-31 08:46:29,Complete,4297.02,328
899935202,2022-08-25 23:05:37,Cancelled,3770.05,2875
329615121,2018-11-04 10:37:10,Complete,8328.51,435
916084693,2001-11-05 21:16:08,Cancelled,2051.88,2228
959757004,2013-07-04 06:38:24,Pending,8096.5,2178
650455065,2001-01-27 19:51:05,Pending,7681.39,2077
592731517,2010-10-22 07:24:01,Pending,3310.75,2497
987030078,2000-09-16 18:26:22,Confirmed,5592.69,2400
873861447,2020-12-13 18:10:34,Confirmed,4590.18,782
816272589,2011-10-06 12:21:47,Complete,2870.36,1694
585828412,2013-07-11 09:23:30,Confirmed,6898.43,2557
616126725,2016-08-13 05:59:02,Cancelled,5915.17,2805
156707210,2005-02-03 11:05:18,Pending,8578.28,1792
174658679,2000-10-28 23:48:19,Complete,5805.02,1967
784468735,2001-04-24 11:23:34,Cancelled,7109.2,1751
994998224,2009-10-04 16:17:13,Complete,2405.18,477
623437426,2016-09-26 16:07:18,Complete,4848.73,2780
444644072,2014-05-01 18:07:42,Pending,3358.55,1515
919683221,2010-08-07 04:44:51,Cancelled,7825.96,2794
949498228,2007-05-30 22:42:58,Confirmed,1736.37,2854
657249732,2010-04-01 07:55:45,Complete,2532.05,249
790747090,2011-02-06 23:54:24,Confirmed,1315.01,2788
254980445,2004-11-17 11:09:38,Pending,2258.84,177
707170411,2013-11-05 11:04:26,Cancelled,9691.82,2223
779932741,2009-01-06 10:32:17,Pending,4166.41,455
487856380,2009-09-24 04:53:23,Complete,8763.47,3093
496059930,2013-08-25 19:49:54,Cancelled,4227.48,671
804566288,2008-01-31 21:04:11,Complete,8689.75,293
734835784,2008-12-04 00:15:50,Pending,1427.12,904
424608722,2006-03-13 11:08:50,Confirmed,6051.02,2138
555537045,2005-12-13 11:52:00,Cancelled,9112.96,2460
315846559,2001-11-02 02:33:41,Complete,8657.06,2581
120607514,2007-03-24 10:07:54,Confirmed,1596.6,2048
979049737,2007-05-03 17:55:55,Cancelled,8183.73,1883
180137154,2018-02-18 04:34:43,Complete,3674.92,2627
776767174,2006-11-07 05:08:38,Cancelled,9376.29,1103
352609486,2001-07-05 05:31:00,Cancelled,213.58,2513
928322863,2019-11-20 17:06:17,Confirmed,2439.97,917
741741356,2014-08-27 15:19:11,Cancelled,4559.73,1974
669821266,2015-06-19 06:15:30,Complete,1464.41,2202
616747418,2008-09-06 16:32:26,Pending,4171.5,2497
924328900,2005-02-03 10:20:33,Complete,2807.64,2920
297048957,2007-02-25 03:29:29,Complete,2143.76,1234
606592778,2007-04-11 03:57:44,Confirmed,397.95,112
739122237,2019-09-20 05:45:16,Confirmed,9924.02,555
151517508,2021-01-11 19:15:33,Cancelled,2384.85,695
316781943,2011-08-15 08:01:50,Cancelled,2029.17,934
662341576,2021-04-16 12:47:38,Cancelled,3242.63,1511
831645591,2005-07-03 21:28:39,Cancelled,9161.03,2944
600154167,2017-12-09 00:18:24,Confirmed,3335.3,2011
878587809,2020-03-16 23:28:33,Complete,8226.41,2093
589901519,2015-02-25 15:10:39,Cancelled,2746.23,1600
495725576,2010-07-01 06:25:44,Confirmed,2895.61,950
621891445,2006-03-09 05:46:23,Complete,8565.67,103
532782760,2014-09-17 03:59:57,Complete,1013.63,1334
114292243,2022-11-18 21:18:41,Confirmed,4525.1,1030
632886335,2018-02-25 21:46:10,Confirmed,3717.76,1096
415405430,2022-03-17 15:44:56,Confirmed,2687.41,2965
560711837,2006-11-10 17:37:24,Cancelled,7996.35,2463
281112664,2012-02-06 16:34:23,Pending,5242.31,1399
591316600,2015-01-31 18:28:54,Complete,9229.28,1100
602181652,2016-01-22 04:58:37,Complete,4376.61,690
378977318,2004-10-31 00:38:30,Confirmed,4018.74,367
553323370,2012-07-23 20:12:34,Confirmed,5628.13,223
178596746,2014-01-24 12:06:41,Confirmed,8927.57,439
741572728,2002-11-12 01:06:49,Confirmed,916.86,1661
541267931,2022-07-26 09:36:34,Pending,2892.62,2052
405268628,2001-08-13 12:21:05,Cancelled,7889.26,2453
285242766,2000-04-11 22:17:18,Complete,5484.47,944
266099015,2017-11-25 07:12:12,Complete,4273.88,2735
863772501,2020-08-29 03:19:35,Confirmed,596.31,516
484393092,2008-07-28 01:44:09,Cancelled,752.51,483
998896178,2014-07-10 00:22:34,Confirmed,2570.25,181
125887460,2011-01-14 18:25:24,Cancelled,6101.91,2846
458148154,2007-06-15 16:40:26,Cancelled,8824.01,2615
304866637,2010-12-04 04:40:36,Complete,2238.21,2196
122158293,2012-06-30 02:15:06,Confirmed,6552.18,2420
376249199,2016-03-26 03:32:23,Pending,509.57,249
594320320,2018-02-09 04:10:46,Pending,8797.12,2393
716654152,2010-06-10 06:04:00,Confirmed,258.32,3024
681545876,2019-10-29 14:10:34,Complete,800.91,3033
510970544,2010-03-09 22:47:35,Confirmed,2050.01,2868
502016984,2007-07-03 11:26:56,Pending,2868.77,761
503249963,2008-03-19 05:58:32,Complete,4946.1,2448
688599537,2012-08-05 12:01:24,Cancelled,5098.5,995
709336492,2000-10-26 10:49:38,Complete,7917.16,252
406294142,2017-04-20 01:20:30,Confirmed,2333.65,2532
340274422,2016-04-26 04:56:01,Cancelled,1327.46,2193
812473697,2011-07-06 12:12:57,Confirmed,2603.84,1260
863090996,2008-03-02 15:06:58,Complete,7715.01,1734
136367598,2009-06-29 08:53:57,Pending,818.87,1231
149366586,2002-10-07 19:38:13,Pending,5079.46,1579
227512877,2018-06-25 09:30:08,Complete,877.02,2415
454576619,2006-11-04 21:29:42,Confirmed,2487.61,1478
481024545,2012-02-22 09:11:33,Cancelled,5156.2,2484
327489382,2012-12-05 04:02:02,Confirmed,7598.2,957
757629632,2003-12-12 14:38:19,Confirmed,6293.91,698
799581893,2007-03-08 23:48:16,Pending,7229.67,878
795772951,2022-03-28 06:20:05,Complete,1016.23,2648
937088223,2013-03-31 11:09:08,Cancelled,8008.26,1846
430009616,2019-01-18 11:20:17,Cancelled,2442.51,1794
475322357,2016-01-10 19:40:51,Complete,4201.51,1896
470146888,2001-09-18 18:50:47,Pending,6375.03,2706
839545183,2012-04-04 18:02:30,Confirmed,5142.11,1795
599286151,2010-02-05 19:42:47,Complete,235.51,1757
508477781,2017-09-17 02:37:51,Complete,1069.1,442
115551425,2000-08-31 19:04:14,Complete,4399.17,691
645836709,2021-03-17 22:14:32,Confirmed,2276.74,483
660004665,2016-05-06 12:46:34,Pending,7014.27,2942
134435793,2022-08-19 23:27:21,Pending,3218.08,2953
864752307,2008-01-30 17:25:27,Confirmed,3517.58,3044
706905935,2015-07-01 21:48:51,Complete,4409.7,2417
641216522,2004-08-09 21:32:54,Confirmed,2869.37,1853
342424580,2003-11-21 01:45:48,Cancelled,4711.18,464
962335978,2002-01-06 16:21:06,Pending,3151.42,272
141667614,2012-04-26 01:21:45,Pending,9436.9,1813
994709246,2011-03-23 20:32:32,Cancelled,6925.09,2393
169778804,2002-05-13 13:03:34,Confirmed,3003.41,2640
607778090,2006-03-23 07:31:14,Pending,951.17,647
212620029,2009-02-11 05:15:47,Complete,2151.92,635
333675353,2020-05-19 03:23:06,Complete,2207.37,2345
920230366,2009-02-21 01:07:17,Complete,4221.06,2400
423556232,2015-09-18 22:08:02,Confirmed,7147.19,486
710611162,2000-04-16 04:50:22,Cancelled,4803.3,216
699423276,2008-09-29 07:58:55,Cancelled,5152.02,599
867906534,2011-07-20 23:52:20,Cancelled,936.83,722
874898088,2002-06-18 00:53:00,Complete,1349.63,2839
967149536,2021-09-01 18:54:19,Cancelled,9622.59,2374
100286311,2010-08-08 16:06:12,Cancelled,847.0,1976
261617597,2021-07-06 00:03:09,Pending,6408.02,2877
926967901,2020-08-18 22:08:01,Cancelled,9858.21,1761
711604555,2019-10-19 20:00:37,Complete,4270.98,828
197623225,2006-09-25 02:56:02,Cancelled,3901.0,158
247915674,2019-04-08 09:01:32,Cancelled,7161.88,591
613345164,2018-12-10 09:40:12,Confirmed,8689.15,667
846808977,2014-06-23 16:53:23,Pending,5760.79,2059
434359881,2021-02-12 22:56:19,Confirmed,5968.27,1851
686352498,2010-12-28 05:23:39,Pending,7982.0,2808
509168939,2005-03-08 23:47:28,Cancelled,7309.76,2305
426918923,2002-05-06 06:07:44,Cancelled,2153.94,3090
954983198,2019-10-02 17:40:33,Complete,3992.46,1265
563499059,2010-11-15 14:55:06,Pending,3454.01,1226
576145672,2007-02-20 23:33:58,Complete,6921.38,2798
109918481,2017-07-19 06:09:53,Cancelled,4431.73,1560
657812391,2020-11-25 13:48:33,Complete,3072.44,936
349431975,2002-08-06 15:11:37,Complete,2627.24,1043
805024205,2022-02-16 12:58:19,Pending,8798.11,2055
272094760,2020-10-25 21:08:16,Confirmed,9218.98,909
599682685,2005-11-06 14:57:07,Confirmed,754.63,2967
364385848,2008-08-03 20:27:22,Complete,8746.39,2845
780128534,2013-12-07 23:30:14,Confirmed,5098.51,872
415938475,2015-02-04 00:11:48,Pending,4942.1,2119
149226783,2009-09-10 02:11:20,Complete,4240.97,844
271458623,2018-08-19 10:10:16,Cancelled,9527.26,1787
371895810,2000-09-24 21:36:47,Cancelled,2250.29,2931
896810488,2000-02-08 12:18:23,Pending,8392.66,1839
714594396,2009-01-19 18:45:10,Cancelled,2952.96,1319
463617123,2016-03-07 08:27:23,Confirmed,3514.37,2083
294146000,2010-12-26 23:02:11,Pending,6738.65,2152
400997986,2000-09-02 18:49:51,Pending,2344.31,231
815159541,2001-11-26 02:39:17,Confirmed,1987.95,2945
674603092,2020-03-11 16:42:46,Complete,7877.68,1019
560872196,2001-02-19 10:39:25,Complete,4427.07,2460
812099757,2022-07-16 22:49:47,Confirmed,4839.47,2218
662997301,2022-12-28 14:39:31,Confirmed,931.62,2787
317115910,2016-08-27 07:50:33,Confirmed,7203.51,2676
761710248,2018-03-23 04:12:59,Cancelled,7851.37,2159
179657022,2014-01-20 10:39:34,Complete,9921.47,2808
675536846,2010-06-17 01:21:40,Pending,1348.81,145
787519633,2004-11-30 19:03:51,Cancelled,2393.62,1235
344736711,2005-01-13 22:15:14,Pending,7463.0,1548
815220735,2015-11-12 08:51:46,Complete,9207.27,2772
896562322,2003-11-19 10:15:01,Confirmed,3165.05,342
773151733,2004-05-24 20:51:35,Pending,4610.83,2141
974704885,2000-02-10 17:20:38,Pending,1447.11,2051
172493754,2013-07-01 07:09:14,Complete,6754.99,2397
190897002,2009-03-04 11:03:40,Pending,5744.02,927
978302665,2016-04-30 17:31:07,Complete,9235.24,2372
632268825,2020-11-18 17:13:01,Cancelled,5248.72,1720
167262433,2006-01-28 03:24:28,Pending,7515.22,2910
502387125,2002-04-05 15:07:14,Cancelled,729.56,1953
147021120,2018-05-03 15:22:38,Confirmed,3866.5,968
261337567,2008-11-11 09:28:09,Complete,333.6,1328
520559295,2019-11-18 10:50:47,Confirmed,1355.79,1206
116886818,2022-10-26 13:35:28,Cancelled,8917.99,1055
328904064,2015-08-11 20:31:23,Confirmed,4527.08,400
341108599,2008-02-05 22:10:25,Confirmed,6934.01,2461
400989200,2022-12-13 09:27:20,Cancelled,7453.22,1278
564396461,2001-03-17 23:16:09,Confirmed,7732.47,3034
889437985,2012-08-21 02:26:25,Confirmed,7667.19,1364
431852952,2015-03-20 16:50:08,Confirmed,4062.85,2525
588642811,2013-09-23 05:15:09,Confirmed,3663.07,1912
959870920,2021-01-07 05:50:12,Cancelled,4791.17,1583
920828287,2010-05-03 04:36:52,Pending,3341.75,387
718492182,2017-05-22 10:16:47,Cancelled,5950.17,347
369982353,2001-01-29 01:37:20,Complete,5363.27,1812
485984264,2000-09-30 20:30:40,Complete,7635.93,1675
950244992,2015-07-10 05:26:17,Pending,3181.73,2386
474217350,2014-10-23 23:03:11,Confirmed,1847.5,2145
920342402,2015-05-20 10:13:29,Cancelled,4524.79,1156
817335962,2014-07-27 16:40:04,Confirmed,5591.53,2735
502665231,2014-05-30 14:36:32,Cancelled,2843.5,2374
467298417,2001-01-28 20:41:35,Cancelled,6567.83,241
789280107,2014-04-04 23:38:58,Complete,1728.37,526
773500755,2011-09-15 10:25:13,Confirmed,1605.01,2939
380557603,2022-03-19 20:33:23,Cancelled,842.52,1039
359548309,2015-09-08 10:11:14,Cancelled,3054.42,1108
262949241,2010-08-25 13:17:08,Pending,1369.37,2296
453261272,2005-08-21 04:08:27,Confirmed,7429.01,1763
242538283,2001-12-22 04:21:39,Cancelled,6248.36,1059
860738014,2019-06-03 11:16:32,Cancelled,6422.27,229
709459188,2014-01-13 11:52:16,Cancelled,1092.41,1364
735524067,2022-04-27 15:24:07,Complete,1865.36,595
548317622,2020-06-12 23:38:27,Confirmed,6310.4,819
926870858,2008-04-07 19:31:18,Pending,5175.04,772
766475256,2003-03-30 06:15:39,Pending,1536.91,2221
405600889,2020-02-22 03:07:53,Pending,2412.2,2829
444424100,2020-10-23 14:38:13,Confirmed,6301.96,1602
776774907,2007-11-15 01:39:19,Confirmed,6002.55,472
162117542,2011-02-24 03:13:43,Pending,4149.1,2118
537951487,2011-05-01 20:50:05,Pending,3889.02,2956
804846454,2016-05-12 08:26:11,Complete,9583.2,2210
497588173,2015-02-07 01:59:09,Confirmed,2014.37,2060
308399957,2009-01-21 05:33:39,Cancelled,3537.09,2029
441204203,2018-09-07 08:42:09,Confirmed,7542.65,403
782161918,2012-09-02 19:59:36,Pending,8535.32,1708
513493635,2001-12-25 04:28:23,Complete,7839.1,2226
891716550,2006-12-24 06:09:26,Cancelled,6216.35,2977
756301586,2014-05-30 15:55:19,Pending,9771.63,1536
407774574,2018-11-23 00:39:17,Pending,7310.1,734
917774136,2005-12-04 16:21:10,Pending,2665.33,2316
469479349,2010-01-05 13:20:27,Complete,1457.25,2576
524942383,2020-10-02 01:09:43,Complete,6210.12,2047
104453636,2006-11-17 05:55:00,Confirmed,2341.18,1650
462607047,2011-10-29 04:06:58,Complete,4374.64,736
489090366,2011-01-27 18:43:14,Complete,7660.36,310
654516237,2006-02-05 17:08:14,Cancelled,4400.1,944
408357492,2020-07-30 08:00:45,Complete,1775.82,1410
430787689,2016-04-15 21:48:53,Pending,3353.47,288
613427023,2000-03-31 11:22:42,Complete,7610.99,857
643805346,2015-03-26 02:18:37,Complete,5463.97,1930
724199711,2002-05-26 08:58:54,Confirmed,4089.21,2853
115895794,2002-02-05 18:34:17,Confirmed,4580.53,1645
729154109,2019-03-27 08:07:40,Complete,6385.92,774
403375970,2008-09-29 01:54:07,Cancelled,2231.12,1675
785787935,2011-04-01 23:33:33,Cancelled,3290.03,514
705876766,2009-02-21 19:21:21,Cancelled,3330.1,509
451573336,2018-02-14 03:04:50,Pending,1173.84,1705
724859990,2018-06-02 19:55:44,Complete,2719.38,1547
496286936,2021-07-30 02:14:01,Cancelled,526.38,1989
306200644,2010-02-28 09:25:26,Cancelled,9982.0,2582
217998210,2012-07-12 21:30:39,Confirmed,6232.96,1036
592567927,2011-08-11 00:18:44,Pending,6285.04,2185
806258556,2017-02-27 23:13:30,Pending,4294.31,1093
481360408,2003-08-07 07:58:55,Confirmed,4980.28,1204
993590663,2014-04-25 10:12:06,Pending,4688.36,1421
487756436,2010-11-30 21:57:43,Confirmed,7896.63,720
194298636,2013-09-28 16:06:57,Complete,280.86,552
259581419,2011-07-06 00:59:41,Cancelled,8877.25,639
868596395,2001-03-23 19:11:35,Cancelled,315.62,157
714404913,2001-09-21 22:46:04,Pending,5463.65,2431
971042089,2015-09-03 23:22:34,Complete,2415.39,1185
873125162,2018-02-11 22:56:50,Cancelled,3173.3,1712
362218919,2011-06-17 12:09:54,Confirmed,336.96,713
311225080,2007-07-16 03:09:05,Cancelled,3834.83,1528
402480748,2000-10-17 09:26:21,Complete,3171.68,438
464620972,2015-09-27 14:29:43,Cancelled,2373.12,2521
908273912,2015-04-04 17:54:07,Complete,8641.17,350
429295382,2006-02-02 17:01:34,Cancelled,8631.39,2485
312326650,2013-09-27 13:53:19,Complete,5455.16,400
422488600,2003-10-27 02:46:27,Pending,1041.45,961
336318827,2006-03-05 12:20:55,Cancelled,9022.87,276
395532035,2016-09-15 06:52:35,Pending,9534.83,2585
805597960,2014-11-30 11:18:11,Cancelled,9849.25,1588
361348092,2005-08-20 19:30:40,Cancelled,8760.36,1800
755700277,2019-12-11 05:04:20,Cancelled,950.39,1218
802794576,2022-12-12 12:58:58,Confirmed,6067.06,2534
639320976,2012-04-03 10:17:33,Cancelled,5759.7,2578
492331216,2014-04-18 13:29:01,Complete,5299.64,2176
877233871,2007-09-09 15:36:22,Cancelled,9733.52,570
348649984,2004-09-21 17:02:26,Cancelled,3805.2,791
320033082,2012-07-06 03:03:04,Cancelled,7396.85,1551
104408261,2019-09-20 11:44:09,Complete,9296.56,599
713143356,2013-01-02 01:43:13,Complete,1478.41,1954
295631277,2000-04-20 04:34:19,Confirmed,9134.24,852
830519930,2003-04-13 02:08:33,Pending,6854.98,2076
999938197,2015-11-28 22:37:56,Cancelled,8121.56,1943
177390410,2015-01-07 00:38:13,Pending,5984.67,2252
757772428,2012-05-15 16:25:48,Cancelled,6508.97,454
979900274,2021-05-18 02:56:38,Cancelled,6217.56,1692
884062330,2000-05-11 22:01:30,Confirmed,5160.23,2263
475893937,2011-03-11 15:05:43,Complete,5982.03,1736
688538271,2007-07-21 09:22:03,Confirmed,3100.75,1362
809051855,2005-08-30 06:36:30,Complete,4085.86,2656
970996297,2018-09-02 18:22:32,Confirmed,8864.76,2593
605049726,2020-08-27 20:13:46,Cancelled,9047.52,1701
834923143,2013-02-20 04:23:07,Confirmed,2819.19,665
273917180,2000-09-02 10:07:49,Complete,4689.64,1090
682556601,2015-02-11 09:34:18,Cancelled,5179.0,2152
685760509,2003-01-05 00:12:30,Confirmed,2029.75,428
579763002,2007-02-10 15:06:59,Complete,300.68,3023
131270015,2019-08-05 23:10:35,Cancelled,9673.36,2113
361421023,2009-12-17 07:22:32,Complete,4929.62,531
762218362,2020-08-09 16:45:17,Complete,4294.19,2886
398864823,2018-08-02 03:20:20,Complete,8011.86,1746
396993836,2010-06-28 18:16:43,Complete,9679.49,178
757870916,2012-01-23 12:00:02,Pending,1464.07,1209
103174665,2010-01-12 17:08:58,Pending,2842.38,2256
968877951,2011-11-01 02:41:30,Pending,2933.19,2349
963416336,2003-10-24 11:07:56,Pending,9938.75,1342
715482509,2008-05-11 22:22:30,Pending,542.81,200
940976419,2010-10-23 02:54:14,Complete,3693.57,2252
523627413,2009-01-26 09:25:21,Cancelled,3244.48,669
117168089,2014-09-14 21:39:44,Complete,3830.56,804
520009916,2007-02-19 11:41:45,Pending,8426.09,351
735686546,2010-12-06 05:46:12,Complete,7445.02,2974
602815958,2005-01-29 06:15:28,Pending,1739.96,2384
454815447,2000-02-17 08:37:03,Complete,1043.17,2461
390046457,2019-03-14 12:46:53,Complete,4636.87,1669
949056061,2014-02-26 15:38:46,Cancelled,3426.5,2052
890817807,2002-08-18 20:28:40,Complete,4242.54,696
618009820,2016-07-30 07:20:11,Cancelled,3488.74,2687
164867062,2001-12-08 23:21:03,Cancelled,3037.03,2620
473557594,2018-12-24 20:43:17,Pending,5429.54,274
372967600,2007-04-05 08:14:32,Pending,9826.13,410
944409734,2003-02-22 11:23:43,Confirmed,437.03,1796
650304850,2019-06-09 01:53:46,Confirmed,9469.93,2658
802697422,2018-08-17 04:47:04,Confirmed,7906.1,1991
107505900,2007-05-29 06:55:32,Cancelled,3780.32,2431
289639610,2018-08-13 18:52:55,Pending,5690.72,2528
830023254,2019-03-07 12:48:50,Confirmed,8648.69,1228
891704401,2013-03-24 18:56:36,Pending,8683.31,2649
300880850,2022-04-20 08:00:59,Pending,4278.96,1545
293599172,2014-11-14 09:44:38,Cancelled,9925.34,1208
657821913,2001-06-21 21:59:19,Confirmed,5115.71,1215
933560769,2005-08-04 16:57:02,Confirmed,9928.24,2675
746973128,2017-08-15 00:33:22,Pending,9571.57,2979
589353725,2000-12-14 01:27:12,Complete,9182.75,258
331600562,2014-03-29 02:26:37,Confirmed,6114.54,2005
671176688,2012-06-25 15:38:09,Complete,9085.31,2962
842278545,2012-06-09 23:37:26,Confirmed,3263.42,2071
323091679,2020-07-05 15:07:34,Complete,3967.83,421
239338509,2004-09-12 01:41:57,Cancelled,8778.41,985
675803555,2008-02-08 09:34:18,Cancelled,7331.97,2869
892625225,2010-01-30 04:30:00,Confirmed,8171.67,1215
145722433,2014-09-27 06:43:20,Cancelled,4768.43,606
985173696,2005-01-08 02:22:25,Complete,9642.89,762
406123736,2000-10-30 10:54:48,Cancelled,8171.38,2393
665883333,2009-09-03 06:14:16,Cancelled,2734.81,2716
612379595,2017-10-26 15:16:09,Complete,8028.1,1928
955344302,2005-12-30 07:35:35,Complete,1630.89,2425
492925001,2005-05-12 10:11:31,Cancelled,5222.38,779
808143961,2016-04-05 19:45:50,Pending,8390.28,2740
836744088,2022-07-22 10:48:40,Cancelled,6001.59,495
358964755,2000-10-26 10:42:03,Pending,4610.01,2537
121205242,2002-01-30 00:28:41,Cancelled,4500.42,1225
951061631,2019-08-06 08:15:34,Cancelled,6385.37,1822
156373892,2006-10-16 05:10:45,Cancelled,7744.01,1121
564146987,2019-07-26 07:12:59,Complete,6202.71,1668
221498308,2011-06-25 07:00:04,Confirmed,1687.52,3040
934144960,2013-10-15 22:25:52,Confirmed,1038.44,1814
171497528,2022-08-15 04:05:37,Complete,1217.61,2249
574846654,2005-05-06 07:44:30,Complete,3708.34,1078
467901638,2010-11-01 09:16:26,Pending,480.94,579
975665047,2009-01-07 14:00:04,Pending,2432.2,2915
975800202,2019-06-27 23:40:09,Cancelled,6360.01,271
406090033,2002-12-31 10:08:18,Confirmed,5990.42,2780
415848642,2004-09-02 19:46:06,Confirmed,1469.19,1376
165569151,2015-02-07 19:43:00,Confirmed,5511.2,2156
630183256,2017-03-05 08:17:53,Cancelled,7378.8,2767
950271959,2016-08-30 04:02:14,Confirmed,4138.9,2791
889546276,2014-02-07 19:52:41,Complete,3690.22,352
274953205,2022-03-26 19:53:01,Pending,8433.5,1311
746815379,2017-10-08 16:22:24,Complete,495.74,731
202771860,2016-08-09 05:17:25,Complete,8147.69,1595
780773486,2008-04-15 12:50:13,Pending,8082.03,724
563990252,2018-11-20 17:46:34,Confirmed,724.66,1591
807933849,2010-06-14 00:20:09,Complete,4044.43,2250
950424612,2022-07-25 06:43:09,Confirmed,9314.37,1525
567066725,2017-06-20 22:00:19,Cancelled,8008.05,560
426361761,2018-03-31 00:17:44,Cancelled,4201.72,1225
989350943,2006-08-14 22:59:47,Pending,4769.7,1705
342887984,2007-10-13 16:36:03,Confirmed,8082.3,522
261336933,2010-10-04 23:36:43,Confirmed,3680.72,1505
643218548,2003-10-29 20:05:04,Complete,2386.91,2373
200746360,2014-11-04 19:28:33,Complete,3818.8,1827
159918940,2009-12-21 20:45:15,Confirmed,5042.51,3071
854017526,2007-10-09 22:15:51,Pending,8857.97,2540
575950430,2016-08-03 23:39:11,Confirmed,2013.53,2999
272938117,2019-04-12 23:38:47,Cancelled,2821.14,108
115174723,2011-11-15 11:23:25,Complete,5683.17,2791
597097078,2016-08-12 17:49:39,Cancelled,1872.5,2510
192533546,2015-06-19 02:24:47,Confirmed,5748.32,1735
757723862,2001-01-31 23:53:04,Pending,4380.36,1744
418519468,2001-10-08 13:46:04,Complete,5277.38,1666
750253544,2017-03-18 14:11:48,Complete,728.29,1011
718957069,2015-04-05 18:09:05,Confirmed,4495.04,809
924982293,2001-11-13 17:25:01,Cancelled,6342.55,3041
948041766,2013-10-22 08:55:44,Cancelled,2321.4,1749
423672358,2005-05-27 20:05:47,Cancelled,2619.53,2320
605731883,2012-11-29 11:13:01,Cancelled,3959.16,2843
521701668,2022-12-13 19:59:16,Confirmed,9032.73,2174
538701296,2017-02-19 07:51:54,Confirmed,981.42,1409
550392398,2013-05-03 19:11:58,Cancelled,425.23,314
955689543,2016-03-06 02:00:39,Cancelled,3122.35,1765
593860154,2007-11-09 10:02:29,Confirmed,320.52,2079
688980311,2004-10-13 17:31:30,Cancelled,4328.46,2988
288961709,2018-12-19 23:47:11,Confirmed,2554.99,901
476750781,2013-01-04 10:53:09,Pending,2111.95,840
384340650,2008-09-01 18:30:15,Cancelled,4040.35,349
542135333,2004-03-16 18:44:48,Cancelled,7656.19,517
272506784,2006-09-30 07:11:09,Confirmed,621.13,1518
384446242,2019-06-14 05:32:51,Complete,8368.18,996
992635714,2005-03-14 03:59:33,Cancelled,387.1,1825
832844062,2020-11-27 06:09:05,Cancelled,241.25,1513
113349676,2012-05-03 08:29:13,Pending,1350.79,1745
951924939,2019-10-03 17:05:31,Confirmed,1459.26,1714
681378812,2012-04-28 23:37:06,Confirmed,6774.11,798
416266499,2011-04-30 21:31:34,Cancelled,5982.92,1843
829788026,2014-05-29 13:59:20,Pending,6573.47,171
342945352,2016-05-04 10:50:43,Confirmed,955.48,252
904311642,2021-10-23 16:21:03,Complete,7126.71,824
620747106,2005-07-03 09:58:05,Cancelled,9626.86,459
148060027,2013-11-10 13:55:40,Complete,3852.42,361
493730968,2000-10-18 04:16:05,Pending,4335.1,2675
668516814,2005-12-13 17:19:41,Complete,396.67,2355
398947057,2008-10-25 09:59:07,Cancelled,9934.86,1387
190154207,2009-02-18 04:17:36,Cancelled,5866.62,897
798222327,2022-08-13 19:07:02,Complete,4343.69,1047
728367383,2022-10-23 17:30:29,Complete,2730.71,732
913837025,2004-10-15 03:03:49,Pending,4235.6,3063
819718015,2000-10-28 07:25:38,Pending,3319.48,273
